"33","33","0","2013"
"33","34","616","2013"
"34","0","63174","2013"
"34","1","53660","2013"
"34","2","1359","2013"
"34","3","7195","2013"
"34","4","9729","2013"
"34","5","0","2013"
"34","6","2516","2013"
"34","7","1289","2013"
"34","8","0","2013"
"34","9","0","2013"
"34","10","0","2013"
"34","11","0","2013"
"34","12","0","2013"
"34","13","0","2013"
"34","14","0","2013"
"34","15","0","2013"
"34","16","0","2013"
"34","17","0","2013"
"34","18","0","2013"
"34","19","0","2013"
"34","20","0","2013"
"34","21","4499","2013"
"34","22","0","2013"
"34","23","0","2013"
"34","24","0","2013"
"34","25","0","2013"
"34","26","0","2013"
"34","27","0","2013"
"34","28","0","2013"
"34","29","0","2013"
"34","30","0","2013"
"34","31","0","2013"
"34","32","0","2013"
"34","33","0","2013"
"34","34","0","2013"
"35","0","54448","2013"
"35","1","49301","2013"
"35","2","2097","2013"
"35","3","4758","2013"
"35","4","6026","2013"
"35","5","0","2013"
"35","6","1875","2013"
"35","7","1617","2013"
"35","8","0","2013"
"35","9","0","2013"
"35","10","0","2013"
"35","11","0","2013"
"35","12","0","2013"
"35","13","0","2013"
"35","14","0","2013"
"35","15","0","2013"
"35","16","0","2013"
"35","17","0","2013"
"35","18","0","2013"
"35","19","0","2013"
"35","20","0","2013"
"35","21","0","2013"
"35","22","0","2013"
"35","23","0","2013"
"35","24","0","2013"
"35","25","0","2013"
"35","26","1384","2013"
"35","27","0","2013"
"35","28","0","2013"
"35","29","0","2013"
"35","30","0","2013"
"35","31","0","2013"
"35","32","0","2013"
"35","33","0","2013"
"35","34","0","2013"
"36","0","68458","2013"
"36","1","47908","2013"
"36","2","5110","2013"
"36","3","5472","2013"
"36","4","10754","2013"
"36","5","0","2013"
"36","6","2376","2013"
"36","7","1112","2013"
"36","8","0","2013"
"36","9","0","2013"
"36","10","0","2013"
"36","11","0","2013"
"36","12","0","2013"
"36","13","0","2013"
"36","14","0","2013"
"36","15","0","2013"
"36","16","0","2013"
"36","17","0","2013"
"36","18","0","2013"
"36","19","0","2013"
"36","20","0","2013"
"36","21","8704","2013"
"36","22","0","2013"
"36","23","0","2013"
"36","24","0","2013"
"36","25","0","2013"
"36","26","1509","2013"
"36","27","0","2013"
"36","28","0","2013"
"36","29","0","2013"
"36","30","0","2013"
"36","31","0","2013"
"36","32","0","2013"
"36","33","0","2013"
"36","34","0","2013"
"37","0","52644","2013"
"37","1","44491","2013"
"37","2","2112","2013"
"37","3","7784","2013"
"37","4","15918","2013"
"37","5","0","2013"
"37","6","2879","2013"
"37","7","1240","2013"
"37","8","0","2013"
"37","9","0","2013"
"37","10","0","2013"
"37","11","0","2013"
"37","12","0","2013"
"37","13","0","2013"
"37","14","0","2013"
"37","15","206","2013"
"37","16","0","2013"
"37","17","0","2013"
"37","18","0","2013"
"37","19","0","2013"
"37","20","0","2013"
"37","21","4925","2013"
"37","22","0","2013"
"37","23","0","2013"
"37","24","0","2013"
"37","25","0","2013"
"37","26","0","2013"
"37","27","0","2013"
"37","28","0","2013"
"37","29","0","2013"
